CLAVE,Year,agriculture,business_support,construction,entertainment,finance,hospitality,management,manufacturing,media,mining,other_services,professional_services,real_estate,retail,transport,wholesale,UE,micro_firms,small_firms,medium_firms,big_firms
14116,2015,0.0015519917227108122,0.008277289187790998,0.0015519917227108122,0.008794619762027936,0.00982928091050181,0.09984480082772892,0,0.12778065183652354,0.0020693222969477496,5.173305742369374e-4,0.06828763579927574,0.012933264355923435,0.008277289187790998,0.6290739782721159,0.004138644593895499,0.017071908949818936,1933,95.03,4.91,0.05,0
14116,2019,0.0015136226034308778,0.006559031281533804,0.0010090817356205853,0.008072653884964682,0.008072653884964682,0.09081735620585267,0,0.09989909182643794,0.0025227043390514633,0,0.07669021190716448,0.01866801210898083,0.006054490413723511,0.6548940464177598,0.0025227043390514633,0.022704339051463168,1982,96.01,3.78,0.2,0
14117,2015,0,0.00684931506849315,0,0.02054794520547945,0.0136986301369863,0.18493150684931506,0,0.08904109589041095,0.0136986301369863,0.00684931506849315,0.10273972602739725,0,0.02054794520547945,0.5205479452054794,0.00684931506849315,0.0136986301369863,146,96.58,3.42,0,0
14117,2019,0,0.006711409395973154,0,0.020134228187919462,0.013422818791946308,0.16778523489932887,0,0.09395973154362416,0.006711409395973154,0,0.12751677852348994,0,0,0.5234899328859061,0.013422818791946308,0.026845637583892617,149,96.64,3.36,0,0
14118,2015,0,0.012248468941382326,8.748906386701663e-4,0.024496937882764653,0.008748906386701663,0.1347331583552056,0,0.13298337707786526,0.003499562554680665,0.003499562554680665,0.16185476815398075,0.017497812773403325,0.004374453193350831,0.41644794400699914,0.0017497812773403325,0.07699037620297462,1143,96.5,3.24,0.26,0
14118,2019,0.0026200873362445414,0.008733624454148471,0,0.022707423580786028,0.007860262008733625,0.1388646288209607,0,0.14323144104803492,0.0034934497816593887,0,0.1703056768558952,0.020087336244541485,0.005240174672489083,0.4462882096069869,0.0034934497816593887,0.027074235807860263,1145,94.24,5.41,0.35,0
14119,2015,8.47457627118644e-4,0.01864406779661017,0,0.020338983050847456,0.011864406779661017,0.1211864406779661,0,0.17033898305084746,0.002542372881355932,8.47457627118644e-4,0.14915254237288136,0.015254237288135594,0.011864406779661017,0.4398305084745763,0.007627118644067797,0.029661016949152543,1180,96.61,3.05,0.17,0.17
14119,2019,0,0.008339651250947688,0.001516300227445034,0.01819560272934041,0.012130401819560273,0.14025777103866566,0,0.15921152388172857,0.0037907505686125853,7.58150113722517e-4,0.14025777103866566,0.017437452615617893,0.017437452615617893,0.4200151630022744,0.009097801364670205,0.05155420773313116,1319,94.24,5,0.23,0.23
14120,2015,3.6097010716300054e-4,0.025493513818386916,0.007828539199097574,0.014799774393683024,0.01782289904117315,0.1357698815566836,4.286520022560632e-4,0.10014664410603497,0.0028877608573040043,1.1280315848843768e-4,0.18012408347433728,0.02188381274675691,0.019560067681895093,0.42251551043429214,0.005752961082910322,0.04451212633953751,44325,85.15,12.1,1.85,0.9
14120,2019,3.400493071495367e-4,0.018468927994559212,0.010392756949757715,0.014154552410099464,0.024738587095128793,0.14435093088497833,2.1253081696846044e-4,0.09729660800816119,0.0027629006205899856,6.375924509053813e-5,0.18437048372013942,0.026290062058998555,0.01938281050752359,0.40531752104055085,0.006205899855479044,0.0456516194848253,47052,82.51,14.38,2.06,0.61
14121,2015,0,0.016405135520684736,0.0021398002853067048,0.021398002853067047,0.012125534950071327,0.11982881597717546,0,0.1276747503566334,0.006419400855920114,0.0028530670470756064,0.1861626248216833,0.014978601997146932,0.009985734664764621,0.456490727532097,0.0042796005706134095,0.01925820256776034,1402,94.37,5.14,0.36,0.14
14121,2019,7.501875468867217e-4,0.016504126031507877,0.003000750187546887,0.018754688672168042,0.014253563390847712,0.10802700675168792,0,0.1140285071267817,0.00450112528132033,0.0015003750937734434,0.1972993248312078,0.014253563390847712,0.006001500375093774,0.4553638409602401,0.006751687921980495,0.03900975243810953,1333,91.9,7.35,0.38,0.08
14122,2015,0,0.005434782608695652,0,0.02717391304347826,0.02717391304347826,0.16304347826086957,0,0.10326086956521739,0.010869565217391304,0,0.09239130434782608,0.005434782608695652,0,0.5217391304347826,0,0.043478260869565216,184,94.57,4.89,0.54,0
14122,2019,0,0.0043859649122807015,0,0.021929824561403508,0.017543859649122806,0.12280701754385964,0,0.09649122807017543,0.008771929824561403,0,0.14035087719298245,0,0,0.5614035087719298,0,0.02631578947368421,228,96.05,3.95,0,0
14123,2015,0,0.01892744479495268,0,0.01892744479495268,0.0031545741324921135,0.13249211356466878,0,0.12302839116719243,0.006309148264984227,0,0.11987381703470032,0.015772870662460567,0.022082018927444796,0.47003154574132494,0.028391167192429023,0.04100946372239748,317,94.95,3.47,0.32,1.26
14123,2019,0.002457002457002457,0.012285012285012284,0,0.02457002457002457,0.012285012285012284,0.16461916461916462,0,0.13513513513513514,0.004914004914004914,0,0.10810810810810811,0.012285012285012284,0.014742014742014743,0.44717444717444715,0.0171990171990172,0.044226044226044224,407,94.59,4.91,0.25,0
14124,2015,5.742176284811944e-4,0.011484352569623888,0,0.008613264427217916,0.00717772035601493,0.09618145277060006,0,0.14527706000574217,0.0017226528854435831,2.871088142405972e-4,0.12747631352282515,0.016652311225954636,0.00516795865633075,0.5486649440137812,0.005742176284811944,0.024978466838931956,3483,94.23,5.31,0.34,0.11
14124,2019,8.73871249635887e-4,0.007864841246722983,0.0014564520827264782,0.00932129332944946,0.007573550830177687,0.08971744829595106,0,0.12904165452956598,5.825808330905913e-4,2.9129041654529564e-4,0.14185843285755897,0.017186134576172445,0.005825808330905913,0.5572385668511506,0.00407806583163414,0.027090008738712496,3433,92.86,6.44,0.55,0.09
14125,2015,0,0.013580246913580247,0.0024691358024691358,0.016049382716049384,0.006172839506172839,0.1,0,0.337037037037037,0.0024691358024691358,0,0.11604938271604938,0.016049382716049384,0.007407407407407408,0.3654320987654321,0.003703703703703704,0.013580246913580247,810,96.17,3.46,0.25,0.12
14125,2019,0,0.009685230024213076,0,0.015738498789346248,0.00847457627118644,0.08837772397094432,0,0.3559322033898305,0.0012106537530266344,0,0.1198547215496368,0.018159806295399514,0.007263922518159807,0.35108958837772397,0.0036319612590799033,0.020581113801452784,826,94.67,4.48,0.73,0
15001,2015,0.004553734061930784,0.026411657559198543,0.0018214936247723133,0.009107468123861567,0.00546448087431694,0.08469945355191257,0,0.2459016393442623,0.0036429872495446266,0,0.09836065573770492,0.009107468123861567,0.010018214936247723,0.47996357012750457,0.0018214936247723133,0.01912568306010929,1098,97.54,2.09,0.18,0.18
15001,2019,0.00724112961622013,0.020999275887038378,0.004344677769732078,0.013758146270818247,0.0065170166545981175,0.09268645908761766,0,0.2671976828385228,0.002172338884866039,0,0.10209992758870384,0.008689355539464157,0.013758146270818247,0.44098479362780596,0.001448225923244026,0.018102824040550327,1381,96.09,3.62,0.14,0.14
15002,2015,0,0.028370013755158185,0.0010316368638239339,0.012379642365887207,0.002407152682255846,0.09147180192572214,0,0.12104539202200826,0.003610729023383769,3.43878954607978e-4,0.1623108665749656,0.009800550206327373,0.009800550206327373,0.5300894085281981,0.0010316368638239339,0.026306740027510316,5816,97.11,2.63,0.15,0.1
15002,2019,4.492362982929021e-4,0.01766996106618748,0.0013477088948787063,0.010182689427972447,0.0035938903863432167,0.107067984426475,0,0.1292303084755915,0.002994908655286014,4.492362982929021e-4,0.15917939502845163,0.009733453129679544,0.008535489667565139,0.516921233902366,0.001946690625935909,0.030697813716681642,6678,94.58,4.99,0.33,0.07
15003,2015,0.0017123287671232876,0.015410958904109588,0.0017123287671232876,0,0.010273972602739725,0.12157534246575342,0,0.09417808219178082,0.008561643835616438,0.005136986301369863,0.11472602739726027,0.008561643835616438,0.005136986301369863,0.583904109589041,0.0017123287671232876,0.0273972602739726,584,94.35,4.11,1.03,0.51
15003,2019,0.008347245409015025,0.015025041736227046,0.00333889816360601,0.00667779632721202,0.02003338898163606,0.1352253756260434,0,0.09181969949916527,0.005008347245409015,0.00333889816360601,0.09849749582637729,0.015025041736227046,0.00333889816360601,0.5659432387312187,0.001669449081803005,0.02671118530884808,599,90.15,8.68,0.67,0.5
15004,2015,0,0.016355140186915886,0,0.011682242990654205,0.011682242990654205,0.1261682242990654,0,0.08411214953271028,0.009345794392523364,0,0.10981308411214953,0.009345794392523364,0.009345794392523364,0.5911214953271028,0.002336448598130841,0.018691588785046728,428,97.2,2.8,0,0
15004,2019,0,0.013215859030837005,0,0.011013215859030838,0.0022026431718061676,0.11013215859030837,0,0.06387665198237885,0.004405286343612335,0,0.1343612334801762,0.00881057268722467,0.006607929515418502,0.6167400881057269,0,0.028634361233480177,454,98.24,1.76,0,0
15005,2015,3.9541320680110717e-4,0.03084223013048636,0,0.0166073546856465,0.0055357848952155,0.08105970739422697,0,0.11743772241992882,0.004349545274812179,3.9541320680110717e-4,0.1423487544483986,0.010676156583629894,0.010280743376828785,0.549624357453539,0.0015816528272044287,0.028865164096480822,2529,97.51,2.29,0.12,0.08
15005,2019,0.001904157410345922,0.026658203744842908,9.52078705172961e-4,0.012694382735639479,0.005395112662646779,0.097429387496033,0,0.13075214217708664,0.001904157410345922,3.1735956839098697e-4,0.14471596318629007,0.009203427483338623,0.00952078705172961,0.5274516026658204,0.004760393525864805,0.02634084417645192,3151,95.72,3.74,0.35,0.13
15006,2015,0,0.021664766248574687,0.0011402508551881414,0.011402508551881414,0.0011402508551881414,0.05815279361459521,0,0.5438996579247435,0.0011402508551881414,0,0.06499429874572406,0.0068415051311288486,0.004561003420752566,0.2759407069555302,0,0.009122006841505131,877,98.52,1.48,0,0
15006,2019,0,0.019550342130987292,0.0019550342130987292,0.01466275659824047,9.775171065493646e-4,0.05180840664711633,0,0.5747800586510264,9.775171065493646e-4,0,0.059628543499511244,0.007820136852394917,0.002932551319648094,0.25513196480938416,9.775171065493646e-4,0.008797653958944282,1023,96.29,3.62,0.1,0
15007,2015,0.052805280528052806,0.0165016501650165,0,0.019801980198019802,0.009900990099009901,0.1353135313531353,0,0.07590759075907591,0.0033003300330033004,0,0.12211221122112212,0.0033003300330033004,0.006600660066006601,0.5313531353135313,0.0033003300330033004,0.019801980198019802,303,96.04,3.63,0.33,0
15007,2019,0.10941475826972011,0.015267175572519083,0,0.007633587786259542,0.020356234096692113,0.12468193384223919,0,0.07633587786259542,0.002544529262086514,0,0.11704834605597965,0.007633587786259542,0.005089058524173028,0.48346055979643765,0.01272264631043257,0.017811704834605598,393,91.6,7.89,0.51,0
15008,2015,0,0.026446280991735537,0,0.01818181818181818,0.011570247933884297,0.12892561983471074,0,0.11735537190082644,0.009917355371900827,0.001652892561983471,0.11239669421487604,0.0049586776859504135,0.003305785123966942,0.5421487603305785,0,0.023140495867768594,605,98.18,1.82,0,0
15008,2019,0.004629629629629629,0.016975308641975308,0,0.015432098765432098,0.009259259259259259,0.1419753086419753,0,0.13271604938271606,0.009259259259259259,0,0.10648148148148148,0.010802469135802469,0.0030864197530864196,0.529320987654321,0.0030864197530864196,0.016975308641975308,648,96.6,3.4,0,0
15009,2015,0,0.027953110910730387,0.002705139765554554,0.015779981965734897,0.01127141568981064,0.10459873760144274,0,0.07619477006311992,0.002254283137962128,0,0.15779981965734896,0.02164111812443643,0.009017132551848512,0.539224526600541,0.002705139765554554,0.028854824165915238,2218,95.9,3.56,0.32,0.23
15009,2019,3.8550501156515033e-4,0.018504240555127217,0.0030840400925212026,0.01079414032382421,0.007324595219737857,0.1202775636083269,0,0.08442559753276793,0.0015420200462606013,0,0.14649190439475712,0.02081727062451812,0.013878180416345412,0.5339244410177332,0.0019275250578257518,0.03662297609868928,2594,94.83,4.59,0.5,0.04
15010,2015,0,0.027068832173240527,0.002320185614849188,0.010054137664346482,0.005413766434648105,0.10208816705336426,0,0.15235885537509666,0.002320185614849188,0.0015467904098994587,0.14462490332559938,0.017788089713843776,0.005413766434648105,0.49497293116782676,0.004640371229698376,0.029389017788089715,1293,95.44,3.87,0.54,0.15
15010,2019,0,0.016534391534391533,0.0026455026455026454,0.01455026455026455,0.004629629629629629,0.12632275132275134,0,0.1488095238095238,0.001984126984126984,0.003968253968253968,0.14947089947089948,0.018518518518518517,0.007936507936507936,0.4695767195767196,0.008597883597883597,0.026455026455026454,1512,93.32,5.62,0.66,0.33
15011,2015,0,0.022406234778373113,0,0.013638577691183634,4.870920603994155e-4,0.07403799318071115,0,0.11349245007306381,0.0034096444227959084,0,0.15538236726741353,0.007306380905991232,0.012664393570384803,0.5679493424257185,0,0.029225523623964928,2053,97.76,2.14,0.05,0.05
15011,2019,7.797270955165692e-4,0.021052631578947368,0.0011695906432748538,0.012085769980506823,7.797270955165692e-4,0.08421052631578947,0,0.14269005847953217,0.0035087719298245615,0,0.14619883040935672,0.007797270955165692,0.00935672514619883,0.5376218323586744,7.797270955165692e-4,0.031968810916179334,2565,97.39,2.5,0.12,0
15012,2015,0,0.017741935483870968,0,0.00967741935483871,0.0016129032258064516,0.08548387096774193,0,0.3209677419354839,0.0032258064516129032,0,0.12419354838709677,0.0064516129032258064,0.01129032258064516,0.3870967741935484,0,0.03225806451612903,620,90.48,8.87,0.32,0.32
15012,2019,0.001349527665317139,0.017543859649122806,0.004048582995951417,0.009446693657219974,0.002699055330634278,0.08232118758434548,0,0.32118758434547906,0.004048582995951417,0,0.1241565452091768,0.004048582995951417,0.014844804318488529,0.3805668016194332,0.004048582995951417,0.029689608636977057,741,93.39,5.67,0.67,0.27
15013,2015,1.3187392852433074e-4,0.02644072266912831,0.003362785177370434,0.015297375708822366,0.005604641962284057,0.11123565871027298,6.593696426216537e-5,0.09534485032309112,0.0011868653567189767,0,0.16668864565475405,0.016286430172754846,0.010615851246208624,0.5180007912435711,0.002637478570486615,0.027100092311749965,15166,93.22,5.51,0.82,0.45
15013,2019,1.6844469399213924e-4,0.01734980348119034,0.0031443009545199328,0.014654688377316115,0.012071869736103313,0.12459292532285234,0,0.08871420550252666,0.0012352610892756878,0,0.17417181358787198,0.018472768107804603,0.009882088714205503,0.5013475575519372,0.004042672655811342,0.030151600224592925,17810,92.16,6.41,0.99,0.3
15014,2015,0,0.029664660361134996,0.0015047291487532244,0.010318142734307825,0.012252794496990542,0.09458297506448839,0,0.11801375752364575,0.004299226139294927,4.299226139294927e-4,0.13370593293207222,0.02106620808254514,0.009243336199484092,0.5270851246775581,0.007308684436801376,0.030524505588993982,4652,92.67,5.98,0.64,0.71
15014,2019,1.7473353136466887e-4,0.0207932902323956,0.0017473353136466887,0.010134544819150795,0.017822820199196225,0.10099598112877861,0,0.11025685829110607,0.0041936047527520535,1.7473353136466887e-4,0.13297221736851303,0.019395421981478245,0.010658745413244802,0.5306657347544994,0.006639874191857418,0.03337410449065176,5723,91.82,6.85,0.79,0.26
15015,2015,9.082652134423251e-4,0.0326975476839237,0,0.018165304268846504,0.0027247956403269754,0.07175295186194369,0,0.12897366030881016,0.004541326067211626,0,0.11807447774750227,0.005449591280653951,0.007266121707538601,0.5776566757493188,0.0027247956403269754,0.029064486830154404,1101,98,1.82,0.18,0
15015,2019,0.011730205278592375,0.01906158357771261,0,0.010263929618768328,0.001466275659824047,0.0813782991202346,0,0.1598240469208211,0.0021994134897360706,0,0.11436950146627566,0.005865102639296188,0.008064516129032258,0.5505865102639296,0.002932551319648094,0.03225806451612903,1364,96.48,2.79,0.44,0.29
15016,2015,0,0.0273972602739726,0,0.021170610211706103,0.0024906600249066002,0.10585305105853052,0,0.13947696139476962,0.0062266500622665,0,0.14196762141967623,0.0112079701120797,0.007471980074719801,0.5205479452054794,0,0.0161892901618929,803,97.14,2.74,0,0.12
15016,2019,0,0.020224719101123594,0,0.014606741573033709,0,0.11685393258426967,0,0.12359550561797752,0.006741573033707865,0,0.12808988764044943,0.012359550561797753,0.01348314606741573,0.5370786516853933,0,0.02696629213483146,890,95.73,4.16,0,0
15017,2015,0,0.038461538461538464,0,0.03076923076923077,0,0.08461538461538462,0,0.1076923076923077,0.007692307692307693,0.007692307692307693,0.1076923076923077,0.007692307692307693,0.015384615384615385,0.5769230769230769,0,0.015384615384615385,130,97.69,2.31,0,0
